"","TPR","FPR","method","Estimated_E","p","n"
"952",0.846153846153846,0.0734463276836158,"cv_min","E_1",20,1000
"953",0.95,0.129411764705882,"cv_min","E_1",20,1000
"954",0.75,0.109195402298851,"cv_min","E_1",20,1000
"955",0.772727272727273,0.19047619047619,"cv_min","E_1",20,1000
"956",0.944444444444444,0.168604651162791,"cv_min","E_1",20,1000
"957",0.933333333333333,0.148571428571429,"cv_min","E_1",20,1000
"958",0.904761904761905,0.195266272189349,"cv_min","E_1",20,1000
"959",0.944444444444444,0.156976744186047,"cv_min","E_1",20,1000
"960",0.941176470588235,0.104046242774566,"cv_min","E_1",20,1000
"961",0.947368421052632,0.128654970760234,"cv_min","E_1",20,1000
"962",0.80952380952381,0.14792899408284,"cv_min","E_1",20,1000
"963",0.9375,0.201149425287356,"cv_min","E_1",20,1000
"964",1,0.30625,"cv_min","E_1",20,1000
"965",0.888888888888889,0.0441988950276243,"cv_min","E_1",20,1000
"966",0.9,0.141176470588235,"cv_min","E_1",20,1000
"967",0.869565217391304,0.18562874251497,"cv_min","E_1",20,1000
"968",0.647058823529412,0.15028901734104,"cv_min","E_1",20,1000
"969",0.8,0.176470588235294,"cv_min","E_1",20,1000
"970",0.785714285714286,0.0568181818181818,"cv_min","E_1",20,1000
"971",0.954545454545455,0.220238095238095,"cv_min","E_1",20,1000
"972",1,0.258823529411765,"cv_min","E_1",20,1000
"973",0.785714285714286,0.153409090909091,"cv_min","E_1",20,1000
"974",0.739130434782609,0.167664670658683,"cv_min","E_1",20,1000
"975",0.846153846153846,0.19774011299435,"cv_min","E_1",20,1000
"976",0.8,0.116666666666667,"cv_min","E_1",20,1000
"977",0.769230769230769,0.0903954802259887,"cv_min","E_1",20,1000
"978",0.791666666666667,0.126506024096386,"cv_min","E_1",20,1000
"979",0.923076923076923,0.0790960451977401,"cv_min","E_1",20,1000
"980",0.863636363636364,0.196428571428571,"cv_min","E_1",20,1000
"981",0.916666666666667,0.240963855421687,"cv_min","E_1",20,1000
"982",0.933333333333333,0.211428571428571,"cv_min","E_1",20,1000
"983",0.75,0.137931034482759,"cv_min","E_1",20,1000
"984",0.92,0.133333333333333,"cv_min","E_1",20,1000
"985",1,0.202312138728324,"cv_min","E_1",20,1000
"986",1,0.131428571428571,"cv_min","E_1",20,1000
"987",0.833333333333333,0.191860465116279,"cv_min","E_1",20,1000
"988",0.896551724137931,0.173913043478261,"cv_min","E_1",20,1000
"989",0.909090909090909,0.255952380952381,"cv_min","E_1",20,1000
"990",0.952380952380952,0.195266272189349,"cv_min","E_1",20,1000
"991",0.95,0.135294117647059,"cv_min","E_1",20,1000
"992",0.95,0.117647058823529,"cv_min","E_1",20,1000
"993",0.91304347826087,0.161676646706587,"cv_min","E_1",20,1000
"994",0.85,0.0941176470588235,"cv_min","E_1",20,1000
"995",0.833333333333333,0.133720930232558,"cv_min","E_1",20,1000
"996",1,0.2,"cv_min","E_1",20,1000
"997",0.941176470588235,0.173410404624277,"cv_min","E_1",20,1000
"998",0.894736842105263,0.192982456140351,"cv_min","E_1",20,1000
"999",0.933333333333333,0.177142857142857,"cv_min","E_1",20,1000
"1000",0.818181818181818,0.232142857142857,"cv_min","E_1",20,1000
"1001",0.217391304347826,0,"cv1se","E_1",20,1000
"1002",0.230769230769231,0.0169491525423729,"cv1se","E_1",20,1000
"1003",0.25,0,"cv1se","E_1",20,1000
"1004",0.5625,0,"cv1se","E_1",20,1000
"1005",0.227272727272727,0.00595238095238095,"cv1se","E_1",20,1000
"1006",0.333333333333333,0,"cv1se","E_1",20,1000
"1007",0.4,0,"cv1se","E_1",20,1000
"1008",0.285714285714286,0.00591715976331361,"cv1se","E_1",20,1000
"1009",0.388888888888889,0,"cv1se","E_1",20,1000
"1010",0.352941176470588,0,"cv1se","E_1",20,1000
"1011",0.263157894736842,0.00584795321637427,"cv1se","E_1",20,1000
"1012",0.380952380952381,0.00591715976331361,"cv1se","E_1",20,1000
"1013",0.25,0.00574712643678161,"cv1se","E_1",20,1000
"1014",0.3,0.00625,"cv1se","E_1",20,1000
"1015",0.333333333333333,0.0220994475138122,"cv1se","E_1",20,1000
"1016",0.25,0,"cv1se","E_1",20,1000
"1017",0.304347826086957,0,"cv1se","E_1",20,1000
"1018",0.352941176470588,0.00578034682080925,"cv1se","E_1",20,1000
"1019",0.4,0,"cv1se","E_1",20,1000
"1020",0.285714285714286,0,"cv1se","E_1",20,1000
"1021",0.318181818181818,0.00595238095238095,"cv1se","E_1",20,1000
"1022",0.4,0.00588235294117647,"cv1se","E_1",20,1000
"1023",0.5,0.0170454545454545,"cv1se","E_1",20,1000
"1024",0.347826086956522,0,"cv1se","E_1",20,1000
"1025",0.307692307692308,0.00564971751412429,"cv1se","E_1",20,1000
"1026",0.7,0.00555555555555556,"cv1se","E_1",20,1000
"1027",0.538461538461538,0,"cv1se","E_1",20,1000
"1028",0.375,0,"cv1se","E_1",20,1000
"1029",0.384615384615385,0,"cv1se","E_1",20,1000
"1030",0.272727272727273,0,"cv1se","E_1",20,1000
"1031",0.458333333333333,0.00602409638554217,"cv1se","E_1",20,1000
"1032",0.4,0,"cv1se","E_1",20,1000
"1033",0.4375,0.00574712643678161,"cv1se","E_1",20,1000
"1034",0.28,0,"cv1se","E_1",20,1000
"1035",0.352941176470588,0,"cv1se","E_1",20,1000
"1036",0.4,0,"cv1se","E_1",20,1000
"1037",0.333333333333333,0,"cv1se","E_1",20,1000
"1038",0.310344827586207,0.0062111801242236,"cv1se","E_1",20,1000
"1039",0.272727272727273,0.00595238095238095,"cv1se","E_1",20,1000
"1040",0.238095238095238,0,"cv1se","E_1",20,1000
"1041",0.35,0.00588235294117647,"cv1se","E_1",20,1000
"1042",0.6,0.00588235294117647,"cv1se","E_1",20,1000
"1043",0.260869565217391,0.00598802395209581,"cv1se","E_1",20,1000
"1044",0.4,0.00588235294117647,"cv1se","E_1",20,1000
"1045",0.333333333333333,0,"cv1se","E_1",20,1000
"1046",0.25,0,"cv1se","E_1",20,1000
"1047",0.352941176470588,0,"cv1se","E_1",20,1000
"1048",0.368421052631579,0,"cv1se","E_1",20,1000
"1049",0.4,0.00571428571428571,"cv1se","E_1",20,1000
"1050",0.227272727272727,0,"cv1se","E_1",20,1000
"1051",0.869565217391304,0.131736526946108,"rmse","E_2",20,1000
"1052",0.615384615384615,0.0621468926553672,"rmse","E_2",20,1000
"1053",0.8,0.0764705882352941,"rmse","E_2",20,1000
"1054",0.625,0.0114942528735632,"rmse","E_2",20,1000
"1055",0.772727272727273,0.148809523809524,"rmse","E_2",20,1000
"1056",0.944444444444444,0.127906976744186,"rmse","E_2",20,1000
"1057",0.933333333333333,0.0285714285714286,"rmse","E_2",20,1000
"1058",0.80952380952381,0.130177514792899,"rmse","E_2",20,1000
"1059",0.944444444444444,0.145348837209302,"rmse","E_2",20,1000
"1060",0.764705882352941,0.0404624277456647,"rmse","E_2",20,1000
"1061",0.947368421052632,0.12280701754386,"rmse","E_2",20,1000
"1062",0.80952380952381,0.0828402366863905,"rmse","E_2",20,1000
"1063",0.8125,0.0862068965517241,"rmse","E_2",20,1000
"1064",1,0.15625,"rmse","E_2",20,1000
"1065",0.888888888888889,0.0883977900552486,"rmse","E_2",20,1000
"1066",0.9,0.135294117647059,"rmse","E_2",20,1000
"1067",0.869565217391304,0.143712574850299,"rmse","E_2",20,1000
"1068",0.529411764705882,0.0578034682080925,"rmse","E_2",20,1000
"1069",0.75,0.0764705882352941,"rmse","E_2",20,1000
"1070",0.785714285714286,0.0227272727272727,"rmse","E_2",20,1000
"1071",0.636363636363636,0.0476190476190476,"rmse","E_2",20,1000
"1072",0.9,0.141176470588235,"rmse","E_2",20,1000
"1073",0.785714285714286,0.0965909090909091,"rmse","E_2",20,1000
"1074",0.695652173913043,0.0778443113772455,"rmse","E_2",20,1000
"1075",0.846153846153846,0.101694915254237,"rmse","E_2",20,1000
"1076",0.8,0.0944444444444444,"rmse","E_2",20,1000
"1077",0.769230769230769,0.0734463276836158,"rmse","E_2",20,1000
"1078",0.708333333333333,0.0421686746987952,"rmse","E_2",20,1000
"1079",0.923076923076923,0.0734463276836158,"rmse","E_2",20,1000
"1080",0.727272727272727,0.0357142857142857,"rmse","E_2",20,1000
"1081",0.791666666666667,0.132530120481928,"rmse","E_2",20,1000
"1082",0.866666666666667,0.12,"rmse","E_2",20,1000
"1083",0.625,0.0632183908045977,"rmse","E_2",20,1000
"1084",0.8,0.0303030303030303,"rmse","E_2",20,1000
"1085",1,0.196531791907514,"rmse","E_2",20,1000
"1086",0.866666666666667,0.0342857142857143,"rmse","E_2",20,1000
"1087",0.722222222222222,0.0581395348837209,"rmse","E_2",20,1000
"1088",0.931034482758621,0.192546583850932,"rmse","E_2",20,1000
"1089",0.909090909090909,0.0833333333333333,"rmse","E_2",20,1000
"1090",0.714285714285714,0.106508875739645,"rmse","E_2",20,1000
"1091",0.65,0.0411764705882353,"rmse","E_2",20,1000
"1092",0.9,0.0941176470588235,"rmse","E_2",20,1000
"1093",0.695652173913043,0.0239520958083832,"rmse","E_2",20,1000
"1094",0.65,0.0529411764705882,"rmse","E_2",20,1000
"1095",0.722222222222222,0.0290697674418605,"rmse","E_2",20,1000
"1096",1,0.111764705882353,"rmse","E_2",20,1000
"1097",0.529411764705882,0.0289017341040462,"rmse","E_2",20,1000
"1098",0.894736842105263,0.16374269005848,"rmse","E_2",20,1000
"1099",0.866666666666667,0.114285714285714,"rmse","E_2",20,1000
"1100",0.772727272727273,0.172619047619048,"rmse","E_2",20,1000
"1101",0.869565217391304,0.215568862275449,"cv_min","E_2",20,1000
"1102",0.769230769230769,0.0677966101694915,"cv_min","E_2",20,1000
"1103",0.9,0.123529411764706,"cv_min","E_2",20,1000
"1104",0.75,0.0747126436781609,"cv_min","E_2",20,1000
"1105",0.772727272727273,0.178571428571429,"cv_min","E_2",20,1000
"1106",0.944444444444444,0.13953488372093,"cv_min","E_2",20,1000
"1107",0.933333333333333,0.131428571428571,"cv_min","E_2",20,1000
"1108",0.904761904761905,0.171597633136095,"cv_min","E_2",20,1000
"1109",0.944444444444444,0.145348837209302,"cv_min","E_2",20,1000
"1110",0.941176470588235,0.0982658959537572,"cv_min","E_2",20,1000
"1111",0.947368421052632,0.111111111111111,"cv_min","E_2",20,1000
"1112",0.80952380952381,0.136094674556213,"cv_min","E_2",20,1000
"1113",0.9375,0.172413793103448,"cv_min","E_2",20,1000
"1114",1,0.26875,"cv_min","E_2",20,1000
"1115",0.888888888888889,0.0386740331491713,"cv_min","E_2",20,1000
"1116",0.9,0.141176470588235,"cv_min","E_2",20,1000
"1117",0.869565217391304,0.155688622754491,"cv_min","E_2",20,1000
"1118",0.647058823529412,0.138728323699422,"cv_min","E_2",20,1000
"1119",0.8,0.158823529411765,"cv_min","E_2",20,1000
"1120",0.785714285714286,0.0397727272727273,"cv_min","E_2",20,1000
"1121",0.954545454545455,0.196428571428571,"cv_min","E_2",20,1000
"1122",1,0.235294117647059,"cv_min","E_2",20,1000
"1123",0.785714285714286,0.142045454545455,"cv_min","E_2",20,1000
"1124",0.739130434782609,0.107784431137725,"cv_min","E_2",20,1000
"1125",0.846153846153846,0.186440677966102,"cv_min","E_2",20,1000
"1126",0.8,0.1,"cv_min","E_2",20,1000
"1127",0.769230769230769,0.0734463276836158,"cv_min","E_2",20,1000
"1128",0.791666666666667,0.108433734939759,"cv_min","E_2",20,1000
"1129",0.923076923076923,0.0734463276836158,"cv_min","E_2",20,1000
"1130",0.863636363636364,0.178571428571429,"cv_min","E_2",20,1000
"1131",0.875,0.210843373493976,"cv_min","E_2",20,1000
"1132",0.866666666666667,0.188571428571429,"cv_min","E_2",20,1000
"1133",0.6875,0.114942528735632,"cv_min","E_2",20,1000
"1134",0.92,0.127272727272727,"cv_min","E_2",20,1000
"1135",1,0.184971098265896,"cv_min","E_2",20,1000
"1136",0.933333333333333,0.12,"cv_min","E_2",20,1000
"1137",0.833333333333333,0.151162790697674,"cv_min","E_2",20,1000
"1138",0.862068965517241,0.142857142857143,"cv_min","E_2",20,1000
"1139",0.909090909090909,0.214285714285714,"cv_min","E_2",20,1000
"1140",0.904761904761905,0.177514792899408,"cv_min","E_2",20,1000
"1141",0.95,0.123529411764706,"cv_min","E_2",20,1000
"1142",0.9,0.0941176470588235,"cv_min","E_2",20,1000
"1143",0.91304347826087,0.149700598802395,"cv_min","E_2",20,1000
"1144",0.8,0.0882352941176471,"cv_min","E_2",20,1000
"1145",0.833333333333333,0.0930232558139535,"cv_min","E_2",20,1000
"1146",1,0.170588235294118,"cv_min","E_2",20,1000
"1147",0.941176470588235,0.144508670520231,"cv_min","E_2",20,1000
"1148",0.894736842105263,0.175438596491228,"cv_min","E_2",20,1000
"1149",0.933333333333333,0.177142857142857,"cv_min","E_2",20,1000
"1150",0.818181818181818,0.208333333333333,"cv_min","E_2",20,1000
"1151",0.217391304347826,0,"cv1se","E_2",20,1000
"1152",0.230769230769231,0.0169491525423729,"cv1se","E_2",20,1000
"1153",0.25,0,"cv1se","E_2",20,1000
"1154",0.5,0,"cv1se","E_2",20,1000
"1155",0.227272727272727,0.00595238095238095,"cv1se","E_2",20,1000
"1156",0.333333333333333,0,"cv1se","E_2",20,1000
"1157",0.4,0,"cv1se","E_2",20,1000
"1158",0.285714285714286,0,"cv1se","E_2",20,1000
"1159",0.388888888888889,0,"cv1se","E_2",20,1000
"1160",0.294117647058824,0,"cv1se","E_2",20,1000
"1161",0.263157894736842,0.00584795321637427,"cv1se","E_2",20,1000
"1162",0.333333333333333,0,"cv1se","E_2",20,1000
"1163",0.25,0.00574712643678161,"cv1se","E_2",20,1000
"1164",0.266666666666667,0,"cv1se","E_2",20,1000
"1165",0.333333333333333,0.00552486187845304,"cv1se","E_2",20,1000
"1166",0.2,0,"cv1se","E_2",20,1000
"1167",0.304347826086957,0,"cv1se","E_2",20,1000
"1168",0.294117647058824,0.00578034682080925,"cv1se","E_2",20,1000
"1169",0.35,0,"cv1se","E_2",20,1000
"1170",0.285714285714286,0,"cv1se","E_2",20,1000
"1171",0.227272727272727,0,"cv1se","E_2",20,1000
"1172",0.35,0,"cv1se","E_2",20,1000
"1173",0.357142857142857,0.0170454545454545,"cv1se","E_2",20,1000
"1174",0.304347826086957,0,"cv1se","E_2",20,1000
"1175",0.307692307692308,0.00564971751412429,"cv1se","E_2",20,1000
"1176",0.5,0.00555555555555556,"cv1se","E_2",20,1000
"1177",0.538461538461538,0,"cv1se","E_2",20,1000
"1178",0.333333333333333,0,"cv1se","E_2",20,1000
"1179",0.384615384615385,0,"cv1se","E_2",20,1000
"1180",0.181818181818182,0,"cv1se","E_2",20,1000
"1181",0.458333333333333,0.00602409638554217,"cv1se","E_2",20,1000
"1182",0.4,0,"cv1se","E_2",20,1000
"1183",0.4375,0.00574712643678161,"cv1se","E_2",20,1000
"1184",0.24,0,"cv1se","E_2",20,1000
"1185",0.352941176470588,0,"cv1se","E_2",20,1000
"1186",0.333333333333333,0,"cv1se","E_2",20,1000
"1187",0.333333333333333,0,"cv1se","E_2",20,1000
"1188",0.310344827586207,0.0062111801242236,"cv1se","E_2",20,1000
"1189",0.227272727272727,0.00595238095238095,"cv1se","E_2",20,1000
"1190",0.238095238095238,0,"cv1se","E_2",20,1000
"1191",0.35,0.00588235294117647,"cv1se","E_2",20,1000
"1192",0.5,0,"cv1se","E_2",20,1000
"1193",0.173913043478261,0.00598802395209581,"cv1se","E_2",20,1000
"1194",0.3,0.00588235294117647,"cv1se","E_2",20,1000
"1195",0.333333333333333,0,"cv1se","E_2",20,1000
"1196",0.25,0,"cv1se","E_2",20,1000
"1197",0.352941176470588,0,"cv1se","E_2",20,1000
"1198",0.368421052631579,0,"cv1se","E_2",20,1000
"1199",0.266666666666667,0.00571428571428571,"cv1se","E_2",20,1000
"1200",0.227272727272727,0,"cv1se","E_2",20,1000
"1201",0.15,0.0764705882352941,"rmse","E_1",20,100
"1202",0.238095238095238,0.0650887573964497,"rmse","E_1",20,100
"1203",0.238095238095238,0.0769230769230769,"rmse","E_1",20,100
"1204",0.0526315789473684,0.0350877192982456,"rmse","E_1",20,100
"1205",0.172413793103448,0.062111801242236,"rmse","E_1",20,100
"1206",0.08,0.0424242424242424,"rmse","E_1",20,100
"1207",0.0769230769230769,0.0365853658536585,"rmse","E_1",20,100
"1208",0.25,0.0402298850574713,"rmse","E_1",20,100
"1209",0.12,0.0181818181818182,"rmse","E_1",20,100
"1210",0.111111111111111,0.0797546012269939,"rmse","E_1",20,100
"1211",0.2,0.0121212121212121,"rmse","E_1",20,100
"1212",0.166666666666667,0.0813953488372093,"rmse","E_1",20,100
"1213",0.235294117647059,0.115606936416185,"rmse","E_1",20,100
"1214",0.0769230769230769,0.0225988700564972,"rmse","E_1",20,100
"1215",0.0526315789473684,0.0175438596491228,"rmse","E_1",20,100
"1216",0.0869565217391304,0.0419161676646707,"rmse","E_1",20,100
"1217",0.05,0.0176470588235294,"rmse","E_1",20,100
"1218",0.235294117647059,0.15606936416185,"rmse","E_1",20,100
"1219",0.0625,0.0172413793103448,"rmse","E_1",20,100
"1220",0.307692307692308,0.0847457627118644,"rmse","E_1",20,100
"1221",0.227272727272727,0.0654761904761905,"rmse","E_1",20,100
"1222",0.0909090909090909,0.0416666666666667,"rmse","E_1",20,100
"1223",0.0714285714285714,0.0511363636363636,"rmse","E_1",20,100
"1224",0,0.0297619047619048,"rmse","E_1",20,100
"1225",0.0833333333333333,0.036144578313253,"rmse","E_1",20,100
"1226",0.25,0.0224719101123595,"rmse","E_1",20,100
"1227",0.25,0.0882352941176471,"rmse","E_1",20,100
"1228",0.384615384615385,0.201219512195122,"rmse","E_1",20,100
"1229",0.222222222222222,0.0930232558139535,"rmse","E_1",20,100
"1230",0.1,0.0529411764705882,"rmse","E_1",20,100
"1231",0.125,0.0783132530120482,"rmse","E_1",20,100
"1232",0.181818181818182,0.0952380952380952,"rmse","E_1",20,100
"1233",0.0909090909090909,0.0833333333333333,"rmse","E_1",20,100
"1234",0.0909090909090909,0.0178571428571429,"rmse","E_1",20,100
"1235",0.0909090909090909,0.0773809523809524,"rmse","E_1",20,100
"1236",0.105263157894737,0.0467836257309941,"rmse","E_1",20,100
"1237",0,0.029940119760479,"rmse","E_1",20,100
"1238",0.1,0.0588235294117647,"rmse","E_1",20,100
"1239",0.222222222222222,0.0797546012269939,"rmse","E_1",20,100
"1240",0.3,0.0444444444444444,"rmse","E_1",20,100
"1241",0.214285714285714,0.0625,"rmse","E_1",20,100
"1242",0.117647058823529,0.0115606936416185,"rmse","E_1",20,100
"1243",0.09375,0.0189873417721519,"rmse","E_1",20,100
"1244",0.0625,0.0229885057471264,"rmse","E_1",20,100
"1245",0.0952380952380952,0.0591715976331361,"rmse","E_1",20,100
"1246",0.0869565217391304,0.0119760479041916,"rmse","E_1",20,100
"1247",0.125,0.0402298850574713,"rmse","E_1",20,100
"1248",0.0625,0.028735632183908,"rmse","E_1",20,100
"1249",0.333333333333333,0.154285714285714,"rmse","E_1",20,100
"1250",0.111111111111111,0.0872093023255814,"rmse","E_1",20,100
"1251",0.25,0.141176470588235,"cv_min","E_1",20,100
"1252",0.238095238095238,0.0887573964497041,"cv_min","E_1",20,100
"1253",0.238095238095238,0.0887573964497041,"cv_min","E_1",20,100
"1254",0.210526315789474,0.146198830409357,"cv_min","E_1",20,100
"1255",0.172413793103448,0.124223602484472,"cv_min","E_1",20,100
"1256",0.12,0.0909090909090909,"cv_min","E_1",20,100
"1257",0.153846153846154,0.109756097560976,"cv_min","E_1",20,100
"1258",0.25,0.109195402298851,"cv_min","E_1",20,100
"1259",0.32,0.0848484848484849,"cv_min","E_1",20,100
"1260",0.185185185185185,0.141104294478528,"cv_min","E_1",20,100
"1261",0.24,0.0606060606060606,"cv_min","E_1",20,100
"1262",0.166666666666667,0.0813953488372093,"cv_min","E_1",20,100
"1263",0.411764705882353,0.161849710982659,"cv_min","E_1",20,100
"1264",0.230769230769231,0.0734463276836158,"cv_min","E_1",20,100
"1265",0.263157894736842,0.0584795321637427,"cv_min","E_1",20,100
"1266",0.130434782608696,0.0958083832335329,"cv_min","E_1",20,100
"1267",0.35,0.176470588235294,"cv_min","E_1",20,100
"1268",0.235294117647059,0.15606936416185,"cv_min","E_1",20,100
"1269",0.1875,0.0747126436781609,"cv_min","E_1",20,100
"1270",0.307692307692308,0.15819209039548,"cv_min","E_1",20,100
"1271",0.272727272727273,0.107142857142857,"cv_min","E_1",20,100
"1272",0.136363636363636,0.119047619047619,"cv_min","E_1",20,100
"1273",0.285714285714286,0.0965909090909091,"cv_min","E_1",20,100
"1274",0.181818181818182,0.0892857142857143,"cv_min","E_1",20,100
"1275",0.25,0.0843373493975904,"cv_min","E_1",20,100
"1276",0.333333333333333,0.101123595505618,"cv_min","E_1",20,100
"1277",0.25,0.0941176470588235,"cv_min","E_1",20,100
"1278",0.230769230769231,0.128048780487805,"cv_min","E_1",20,100
"1279",0.277777777777778,0.127906976744186,"cv_min","E_1",20,100
"1280",0.1,0.0823529411764706,"cv_min","E_1",20,100
"1281",0.166666666666667,0.0903614457831325,"cv_min","E_1",20,100
"1282",0.363636363636364,0.113095238095238,"cv_min","E_1",20,100
"1283",0.0909090909090909,0.107142857142857,"cv_min","E_1",20,100
"1284",0.272727272727273,0.0595238095238095,"cv_min","E_1",20,100
"1285",0.136363636363636,0.101190476190476,"cv_min","E_1",20,100
"1286",0.157894736842105,0.128654970760234,"cv_min","E_1",20,100
"1287",0.0434782608695652,0.0898203592814371,"cv_min","E_1",20,100
"1288",0.15,0.123529411764706,"cv_min","E_1",20,100
"1289",0.333333333333333,0.128834355828221,"cv_min","E_1",20,100
"1290",0.3,0.0611111111111111,"cv_min","E_1",20,100
"1291",0.285714285714286,0.0852272727272727,"cv_min","E_1",20,100
"1292",0.294117647058824,0.0982658959537572,"cv_min","E_1",20,100
"1293",0.1875,0.0822784810126582,"cv_min","E_1",20,100
"1294",0.1875,0.0977011494252874,"cv_min","E_1",20,100
"1295",0.142857142857143,0.142011834319527,"cv_min","E_1",20,100
"1296",0.173913043478261,0.0838323353293413,"cv_min","E_1",20,100
"1297",0.1875,0.0747126436781609,"cv_min","E_1",20,100
"1298",0.25,0.0574712643678161,"cv_min","E_1",20,100
"1299",0.266666666666667,0.131428571428571,"cv_min","E_1",20,100
"1300",0.277777777777778,0.162790697674419,"cv_min","E_1",20,100
"1301",0.1,0.0235294117647059,"cv1se","E_1",20,100
"1302",0.238095238095238,0.0355029585798817,"cv1se","E_1",20,100
"1303",0.142857142857143,0.0355029585798817,"cv1se","E_1",20,100
"1304",0.105263157894737,0.0701754385964912,"cv1se","E_1",20,100
"1305",0.137931034482759,0.0186335403726708,"cv1se","E_1",20,100
"1306",0.04,0.0242424242424242,"cv1se","E_1",20,100
"1307",0.0769230769230769,0.0304878048780488,"cv1se","E_1",20,100
"1308",0.1875,0.028735632183908,"cv1se","E_1",20,100
"1309",0.12,0.0181818181818182,"cv1se","E_1",20,100
"1310",0.0740740740740741,0.0306748466257669,"cv1se","E_1",20,100
"1311",0.16,0.0121212121212121,"cv1se","E_1",20,100
"1312",0.166666666666667,0.0465116279069767,"cv1se","E_1",20,100
"1313",0.176470588235294,0.046242774566474,"cv1se","E_1",20,100
"1314",0.0769230769230769,0.0225988700564972,"cv1se","E_1",20,100
"1315",0.105263157894737,0.0467836257309941,"cv1se","E_1",20,100
"1316",0.0869565217391304,0.029940119760479,"cv1se","E_1",20,100
"1317",0.2,0.0411764705882353,"cv1se","E_1",20,100
"1318",0.117647058823529,0.0346820809248555,"cv1se","E_1",20,100
"1319",0.0625,0.0344827586206897,"cv1se","E_1",20,100
"1320",0.230769230769231,0.0338983050847458,"cv1se","E_1",20,100
"1321",0.0454545454545455,0.0535714285714286,"cv1se","E_1",20,100
"1322",0.0909090909090909,0.0357142857142857,"cv1se","E_1",20,100
"1323",0.0714285714285714,0.0227272727272727,"cv1se","E_1",20,100
"1324",0,0.0297619047619048,"cv1se","E_1",20,100
"1325",0.0416666666666667,0.036144578313253,"cv1se","E_1",20,100
"1326",0.25,0.0224719101123595,"cv1se","E_1",20,100
"1327",0.1,0.0235294117647059,"cv1se","E_1",20,100
"1328",0,0.0365853658536585,"cv1se","E_1",20,100
"1329",0.0555555555555556,0.0290697674418605,"cv1se","E_1",20,100
"1330",0.1,0.0294117647058824,"cv1se","E_1",20,100
"1331",0.0833333333333333,0.0421686746987952,"cv1se","E_1",20,100
"1332",0.136363636363636,0.0238095238095238,"cv1se","E_1",20,100
"1333",0.0454545454545455,0.0357142857142857,"cv1se","E_1",20,100
"1334",0.0909090909090909,0.0178571428571429,"cv1se","E_1",20,100
"1335",0.0909090909090909,0.0595238095238095,"cv1se","E_1",20,100
"1336",0.105263157894737,0.0350877192982456,"cv1se","E_1",20,100
"1337",0,0.0359281437125748,"cv1se","E_1",20,100
"1338",0,0.0294117647058824,"cv1se","E_1",20,100
"1339",0.148148148148148,0.0184049079754601,"cv1se","E_1",20,100
"1340",0.3,0.0388888888888889,"cv1se","E_1",20,100
"1341",0.142857142857143,0.0340909090909091,"cv1se","E_1",20,100
"1342",0.176470588235294,0.023121387283237,"cv1se","E_1",20,100
"1343",0.09375,0.0189873417721519,"cv1se","E_1",20,100
"1344",0.0625,0.028735632183908,"cv1se","E_1",20,100
"1345",0.0952380952380952,0.029585798816568,"cv1se","E_1",20,100
"1346",0.130434782608696,0.0239520958083832,"cv1se","E_1",20,100
"1347",0.125,0.0344827586206897,"cv1se","E_1",20,100
"1348",0.0625,0.0172413793103448,"cv1se","E_1",20,100
"1349",0.0666666666666667,0.0285714285714286,"cv1se","E_1",20,100
"1350",0.0555555555555556,0.0406976744186047,"cv1se","E_1",20,100
"1351",0.15,0.0588235294117647,"rmse","E_2",20,100
"1352",0.142857142857143,0.0355029585798817,"rmse","E_2",20,100
"1353",0.142857142857143,0.0532544378698225,"rmse","E_2",20,100
"1354",0.0526315789473684,0.0116959064327485,"rmse","E_2",20,100
"1355",0.172413793103448,0.0372670807453416,"rmse","E_2",20,100
"1356",0.04,0.0181818181818182,"rmse","E_2",20,100
"1357",0,0.0365853658536585,"rmse","E_2",20,100
"1358",0.1875,0.028735632183908,"rmse","E_2",20,100
"1359",0.12,0.0181818181818182,"rmse","E_2",20,100
"1360",0.111111111111111,0.0674846625766871,"rmse","E_2",20,100
"1361",0.16,0.0121212121212121,"rmse","E_2",20,100
"1362",0.166666666666667,0.0755813953488372,"rmse","E_2",20,100
"1363",0.235294117647059,0.0867052023121387,"rmse","E_2",20,100
"1364",0.0769230769230769,0.0169491525423729,"rmse","E_2",20,100
"1365",0,0.0116959064327485,"rmse","E_2",20,100
"1366",0.0869565217391304,0.0359281437125748,"rmse","E_2",20,100
"1367",0.05,0.00588235294117647,"rmse","E_2",20,100
"1368",0.235294117647059,0.115606936416185,"rmse","E_2",20,100
"1369",0.0625,0.0114942528735632,"rmse","E_2",20,100
"1370",0.307692307692308,0.0508474576271186,"rmse","E_2",20,100
"1371",0.0909090909090909,0.0416666666666667,"rmse","E_2",20,100
"1372",0.0454545454545455,0.0238095238095238,"rmse","E_2",20,100
"1373",0.0714285714285714,0.0284090909090909,"rmse","E_2",20,100
"1374",0,0.0238095238095238,"rmse","E_2",20,100
"1375",0.0833333333333333,0.0240963855421687,"rmse","E_2",20,100
"1376",0.25,0.0112359550561798,"rmse","E_2",20,100
"1377",0.25,0.0647058823529412,"rmse","E_2",20,100
"1378",0.269230769230769,0.164634146341463,"rmse","E_2",20,100
"1379",0.166666666666667,0.0755813953488372,"rmse","E_2",20,100
"1380",0.1,0.0411764705882353,"rmse","E_2",20,100
"1381",0.125,0.0602409638554217,"rmse","E_2",20,100
"1382",0.181818181818182,0.0714285714285714,"rmse","E_2",20,100
