"","TPR","FPR","MCE","method","Estimated_E","p","n"
"1471",0.210526315789474,0.0116959064327485,0.0894736842105263,"cv1se","E_2",20,100
"1472",0.0555555555555556,0.0406976744186047,0.126315789473684,"cv1se","E_2",20,100
"1473",0.0588235294117647,0.046242774566474,0.126315789473684,"cv1se","E_2",20,100
"1474",0,0.0411764705882353,0.142105263157895,"cv1se","E_2",20,100
"1475",0.19047619047619,0.0414201183431953,0.126315789473684,"cv1se","E_2",20,100
"1476",0.0714285714285714,0.0284090909090909,0.0947368421052632,"cv1se","E_2",20,100
"1477",0.125,0.043956043956044,0.0789473684210526,"cv1se","E_2",20,100
"1478",0,0.0280898876404494,0.0894736842105263,"cv1se","E_2",20,100
"1479",0.15,0.0117647058823529,0.1,"cv1se","E_2",20,100
"1480",0.125,0.0402298850574713,0.110526315789474,"cv1se","E_2",20,100
"1481",0.1,0.0352941176470588,0.126315789473684,"cv1se","E_2",20,100
"1482",0.1,0.0352941176470588,0.126315789473684,"cv1se","E_2",20,100
"1483",0.157894736842105,0.0350877192982456,0.115789473684211,"cv1se","E_2",20,100
"1484",0.133333333333333,0.0342857142857143,0.1,"cv1se","E_2",20,100
"1485",0.222222222222222,0.0232558139534884,0.0947368421052632,"cv1se","E_2",20,100
"1486",0.0625,0.0459770114942529,0.121052631578947,"cv1se","E_2",20,100
"1487",0,0.046242774566474,0.131578947368421,"cv1se","E_2",20,100
"1488",0.181818181818182,0.0357142857142857,0.126315789473684,"cv1se","E_2",20,100
"1489",0.105263157894737,0.0292397660818713,0.115789473684211,"cv1se","E_2",20,100
"1490",0,0.0481927710843374,0.168421052631579,"cv1se","E_2",20,100
"1491",0.105263157894737,0.0233918128654971,0.110526315789474,"cv1se","E_2",20,100
"1492",0.133333333333333,0.04,0.105263157894737,"cv1se","E_2",20,100
"1493",0.176470588235294,0.0346820809248555,0.105263157894737,"cv1se","E_2",20,100
"1494",0,0.0523255813953488,0.142105263157895,"cv1se","E_2",20,100
"1495",0.0625,0.0344827586206897,0.110526315789474,"cv1se","E_2",20,100
"1496",0.230769230769231,0.00564971751412429,0.0578947368421053,"cv1se","E_2",20,100
"1497",0.115384615384615,0.0426829268292683,0.157894736842105,"cv1se","E_2",20,100
"1498",0.15,0.0411764705882353,0.126315789473684,"cv1se","E_2",20,100
"1499",0,0.0414201183431953,0.147368421052632,"cv1se","E_2",20,100
"1500",0.12,0.0303030303030303,0.142105263157895,"cv1se","E_2",20,100
"1501",1,0.117011701170117,0.106122448979592,"rmse","E_1",50,10000
"1502",1,0.113615870153291,0.102857142857143,"rmse","E_1",50,10000
"1503",1,0.153005464480874,0.137142857142857,"rmse","E_1",50,10000
"1504",1,0.160109789569991,0.142857142857143,"rmse","E_1",50,10000
"1505",1,0.0866845397676497,0.0791836734693878,"rmse","E_1",50,10000
"1506",1,0.172445255474453,0.154285714285714,"rmse","E_1",50,10000
"1507",1,0.124885215794307,0.111020408163265,"rmse","E_1",50,10000
"1508",1,0.181484876260312,0.161632653061224,"rmse","E_1",50,10000
"1509",1,0.162112932604736,0.14530612244898,"rmse","E_1",50,10000
"1510",1,0.132791327913279,0.12,"rmse","E_1",50,10000
"1511",1,0.131650135256988,0.119183673469388,"rmse","E_1",50,10000
"1512",1,0.161231884057971,0.14530612244898,"rmse","E_1",50,10000
"1513",1,0.120909090909091,0.108571428571429,"rmse","E_1",50,10000
"1514",1,0.109304426377597,0.0987755102040816,"rmse","E_1",50,10000
"1515",1,0.111210762331839,0.101224489795918,"rmse","E_1",50,10000
"1516",1,0.112624886466848,0.101224489795918,"rmse","E_1",50,10000
"1517",1,0.137899543378995,0.123265306122449,"rmse","E_1",50,10000
"1518",1,0.18698441796517,0.166530612244898,"rmse","E_1",50,10000
"1519",1,0.101604278074866,0.0930612244897959,"rmse","E_1",50,10000
"1520",1,0.122151321786691,0.109387755102041,"rmse","E_1",50,10000
"1521",1,0.136073059360731,0.121632653061224,"rmse","E_1",50,10000
"1522",1,0.159132007233273,0.143673469387755,"rmse","E_1",50,10000
"1523",1,0.180811808118081,0.16,"rmse","E_1",50,10000
"1524",1,0.145045045045045,0.131428571428571,"rmse","E_1",50,10000
"1525",1,0.194343065693431,0.173877551020408,"rmse","E_1",50,10000
"1526",1,0.177064220183486,0.157551020408163,"rmse","E_1",50,10000
"1527",1,0.14963503649635,0.133877551020408,"rmse","E_1",50,10000
"1528",1,0.163284132841328,0.144489795918367,"rmse","E_1",50,10000
"1529",1,0.104491292392301,0.0930612244897959,"rmse","E_1",50,10000
"1530",1,0.127970749542962,0.114285714285714,"rmse","E_1",50,10000
"1531",1,0.105683836589698,0.0971428571428571,"rmse","E_1",50,10000
"1532",1,0.136528028933092,0.123265306122449,"rmse","E_1",50,10000
"1533",1,0.134301270417423,0.120816326530612,"rmse","E_1",50,10000
"1534",1,0.0931899641577061,0.0848979591836735,"rmse","E_1",50,10000
"1535",1,0.154197080291971,0.137959183673469,"rmse","E_1",50,10000
"1536",1,0.148760330578512,0.132244897959184,"rmse","E_1",50,10000
"1537",1,0.109417040358744,0.0995918367346939,"rmse","E_1",50,10000
"1538",1,0.177595628415301,0.159183673469388,"rmse","E_1",50,10000
"1539",1,0.139705882352941,0.124081632653061,"rmse","E_1",50,10000
"1540",1,0.183060109289617,0.164081632653061,"rmse","E_1",50,10000
"1541",1,0.161844484629295,0.146122448979592,"rmse","E_1",50,10000
"1542",1,0.215201465201465,0.191836734693878,"rmse","E_1",50,10000
"1543",1,0.114233907524932,0.102857142857143,"rmse","E_1",50,10000
"1544",1,0.145438121047877,0.131428571428571,"rmse","E_1",50,10000
"1545",1,0.0825022665457842,0.0742857142857143,"rmse","E_1",50,10000
"1546",1,0.185018050541516,0.16734693877551,"rmse","E_1",50,10000
"1547",1,0.155473781048758,0.137959183673469,"rmse","E_1",50,10000
"1548",1,0.122374429223744,0.109387755102041,"rmse","E_1",50,10000
"1549",1,0.10981098109811,0.0995918367346939,"rmse","E_1",50,10000
"1550",1,0.162623539982031,0.147755102040816,"rmse","E_1",50,10000
"1551",1,0.193519351935194,0.175510204081633,"cv_min","E_1",50,10000
"1552",1,0.178539224526601,0.161632653061224,"cv_min","E_1",50,10000
"1553",1,0.199453551912568,0.178775510204082,"cv_min","E_1",50,10000
"1554",1,0.2516010978957,0.224489795918367,"cv_min","E_1",50,10000
"1555",1,0.16532618409294,0.151020408163265,"cv_min","E_1",50,10000
"1556",1,0.24543795620438,0.219591836734694,"cv_min","E_1",50,10000
"1557",1,0.198347107438017,0.176326530612245,"cv_min","E_1",50,10000
"1558",1,0.214482126489459,0.191020408163265,"cv_min","E_1",50,10000
"1559",1,0.203096539162113,0.182040816326531,"cv_min","E_1",50,10000
"1560",1,0.190605239385727,0.172244897959184,"cv_min","E_1",50,10000
"1561",1,0.171325518485122,0.155102040816327,"cv_min","E_1",50,10000
"1562",1,0.184782608695652,0.166530612244898,"cv_min","E_1",50,10000
"1563",1,0.161818181818182,0.14530612244898,"cv_min","E_1",50,10000
"1564",1,0.178861788617886,0.161632653061224,"cv_min","E_1",50,10000
"1565",1,0.139910313901345,0.12734693877551,"cv_min","E_1",50,10000
"1566",1,0.162579473206176,0.146122448979592,"cv_min","E_1",50,10000
"1567",1,0.207305936073059,0.18530612244898,"cv_min","E_1",50,10000
"1568",1,0.217231897341888,0.193469387755102,"cv_min","E_1",50,10000
"1569",1,0.130124777183601,0.119183673469388,"cv_min","E_1",50,10000
"1570",1,0.160437556973564,0.143673469387755,"cv_min","E_1",50,10000
"1571",1,0.182648401826484,0.163265306122449,"cv_min","E_1",50,10000
"1572",1,0.2124773960217,0.191836734693878,"cv_min","E_1",50,10000
"1573",1,0.251845018450184,0.222857142857143,"cv_min","E_1",50,10000
"1574",1,0.2,0.181224489795918,"cv_min","E_1",50,10000
"1575",1,0.238138686131387,0.213061224489796,"cv_min","E_1",50,10000
"1576",1,0.219266055045872,0.195102040816327,"cv_min","E_1",50,10000
"1577",1,0.235401459854015,0.210612244897959,"cv_min","E_1",50,10000
"1578",1,0.207564575645756,0.183673469387755,"cv_min","E_1",50,10000
"1579",1,0.153070577451879,0.136326530612245,"cv_min","E_1",50,10000
"1580",1,0.1654478976234,0.147755102040816,"cv_min","E_1",50,10000
"1581",1,0.150088809946714,0.137959183673469,"cv_min","E_1",50,10000
"1582",1,0.188969258589512,0.170612244897959,"cv_min","E_1",50,10000
"1583",1,0.17513611615245,0.157551020408163,"cv_min","E_1",50,10000
"1584",1,0.161290322580645,0.146938775510204,"cv_min","E_1",50,10000
"1585",1,0.191605839416058,0.171428571428571,"cv_min","E_1",50,10000
"1586",1,0.193755739210285,0.172244897959184,"cv_min","E_1",50,10000
"1587",1,0.146188340807175,0.133061224489796,"cv_min","E_1",50,10000
"1588",1,0.205828779599271,0.184489795918367,"cv_min","E_1",50,10000
"1589",1,0.176470588235294,0.156734693877551,"cv_min","E_1",50,10000
"1590",1,0.204918032786885,0.183673469387755,"cv_min","E_1",50,10000
"1591",1,0.220614828209765,0.199183673469388,"cv_min","E_1",50,10000
"1592",1,0.216117216117216,0.19265306122449,"cv_min","E_1",50,10000
"1593",1,0.173164097914778,0.155918367346939,"cv_min","E_1",50,10000
"1594",1,0.219512195121951,0.198367346938776,"cv_min","E_1",50,10000
"1595",1,0.133272892112421,0.12,"cv_min","E_1",50,10000
"1596",1,0.172382671480144,0.155918367346939,"cv_min","E_1",50,10000
"1597",1,0.203311867525299,0.180408163265306,"cv_min","E_1",50,10000
"1598",1,0.160730593607306,0.143673469387755,"cv_min","E_1",50,10000
"1599",1,0.126912691269127,0.115102040816327,"cv_min","E_1",50,10000
"1600",1,0.211141060197664,0.191836734693878,"cv_min","E_1",50,10000
"1601",0.982456140350877,0,0.00163265306122449,"cv1se","E_1",50,10000
"1602",1,0,0,"cv1se","E_1",50,10000
"1603",0.992125984251969,0,0.000816326530612245,"cv1se","E_1",50,10000
"1604",1,0,0,"cv1se","E_1",50,10000
"1605",0.981132075471698,0,0.00163265306122449,"cv1se","E_1",50,10000
"1606",0.992248062015504,0,0.000816326530612245,"cv1se","E_1",50,10000
"1607",0.992647058823529,0,0.000816326530612245,"cv1se","E_1",50,10000
"1608",1,0,0,"cv1se","E_1",50,10000
"1609",0.984251968503937,0,0.00163265306122449,"cv1se","E_1",50,10000
"1610",1,0,0,"cv1se","E_1",50,10000
"1611",0.991379310344828,0,0.000816326530612245,"cv1se","E_1",50,10000
"1612",1,0,0,"cv1se","E_1",50,10000
"1613",0.992,0,0.000816326530612245,"cv1se","E_1",50,10000
"1614",0.991525423728814,0,0.000816326530612245,"cv1se","E_1",50,10000
"1615",0.981818181818182,0,0.00163265306122449,"cv1se","E_1",50,10000
"1616",1,0,0,"cv1se","E_1",50,10000
"1617",0.992307692307692,0,0.000816326530612245,"cv1se","E_1",50,10000
"1618",1,0,0,"cv1se","E_1",50,10000
"1619",0.980582524271845,0,0.00163265306122449,"cv1se","E_1",50,10000
"1620",0.9921875,0,0.000816326530612245,"cv1se","E_1",50,10000
"1621",1,0,0,"cv1se","E_1",50,10000
"1622",1,0,0,"cv1se","E_1",50,10000
"1623",1,0,0,"cv1se","E_1",50,10000
"1624",1,0,0,"cv1se","E_1",50,10000
"1625",1,0,0,"cv1se","E_1",50,10000
"1626",1,0,0,"cv1se","E_1",50,10000
"1627",1,0,0,"cv1se","E_1",50,10000
"1628",1,0,0,"cv1se","E_1",50,10000
"1629",1,0,0,"cv1se","E_1",50,10000
"1630",0.99236641221374,0,0.000816326530612245,"cv1se","E_1",50,10000
"1631",0.98989898989899,0,0.000816326530612245,"cv1se","E_1",50,10000
"1632",1,0,0,"cv1se","E_1",50,10000
"1633",0.991869918699187,0,0.000816326530612245,"cv1se","E_1",50,10000
"1634",1,0,0,"cv1se","E_1",50,10000
"1635",1,0,0,"cv1se","E_1",50,10000
"1636",1,0,0,"cv1se","E_1",50,10000
"1637",0.990909090909091,0,0.000816326530612245,"cv1se","E_1",50,10000
"1638",1,0,0,"cv1se","E_1",50,10000
"1639",1,0,0,"cv1se","E_1",50,10000
"1640",1,0,0,"cv1se","E_1",50,10000
"1641",1,0,0,"cv1se","E_1",50,10000
"1642",0.992481203007519,0,0.000816326530612245,"cv1se","E_1",50,10000
"1643",0.991803278688525,0,0.000816326530612245,"cv1se","E_1",50,10000
"1644",0.983050847457627,0,0.00163265306122449,"cv1se","E_1",50,10000
"1645",0.991803278688525,0,0.000816326530612245,"cv1se","E_1",50,10000
"1646",0.991452991452991,0,0.000816326530612245,"cv1se","E_1",50,10000
"1647",1,0,0,"cv1se","E_1",50,10000
"1648",0.992307692307692,0,0.000816326530612245,"cv1se","E_1",50,10000
"1649",0.991228070175439,0,0.000816326530612245,"cv1se","E_1",50,10000
"1650",0.991071428571429,0,0.000816326530612245,"cv1se","E_1",50,10000
"1651",1,0.158415841584158,0.143673469387755,"rmse","E_2",50,10000
"1652",1,0.140667267808837,0.12734693877551,"rmse","E_2",50,10000
"1653",1,0.202185792349727,0.181224489795918,"rmse","E_2",50,10000
"1654",1,0.214089661482159,0.191020408163265,"rmse","E_2",50,10000
"1655",1,0.109025915996425,0.0995918367346939,"rmse","E_2",50,10000
"1656",1,0.226277372262774,0.202448979591837,"rmse","E_2",50,10000
"1657",1,0.159779614325069,0.142040816326531,"rmse","E_2",50,10000
"1658",1,0.233730522456462,0.208163265306122,"rmse","E_2",50,10000
"1659",1,0.197632058287796,0.177142857142857,"rmse","E_2",50,10000
"1660",1,0.185185185185185,0.16734693877551,"rmse","E_2",50,10000
"1661",1,0.170423805229937,0.154285714285714,"rmse","E_2",50,10000
"1662",1,0.208333333333333,0.187755102040816,"rmse","E_2",50,10000
"1663",1,0.16,0.143673469387755,"rmse","E_2",50,10000
"1664",1,0.145438121047877,0.131428571428571,"rmse","E_2",50,10000
"1665",1,0.136322869955157,0.124081632653061,"rmse","E_2",50,10000
"1666",1,0.145322434150772,0.130612244897959,"rmse","E_2",50,10000
"1667",1,0.16986301369863,0.151836734693878,"rmse","E_2",50,10000
"1668",1,0.256645279560037,0.228571428571429,"rmse","E_2",50,10000
"1669",1,0.130124777183601,0.119183673469388,"rmse","E_2",50,10000
"1670",1,0.158614402917046,0.142040816326531,"rmse","E_2",50,10000
"1671",1,0.181735159817352,0.162448979591837,"rmse","E_2",50,10000
"1672",1,0.195298372513562,0.176326530612245,"rmse","E_2",50,10000
"1673",1,0.223247232472325,0.197551020408163,"rmse","E_2",50,10000
"1674",1,0.181981981981982,0.164897959183673,"rmse","E_2",50,10000
"1675",1,0.239963503649635,0.21469387755102,"rmse","E_2",50,10000
"1676",1,0.218348623853211,0.194285714285714,"rmse","E_2",50,10000
"1677",1,0.192518248175182,0.172244897959184,"rmse","E_2",50,10000
"1678",1,0.22140221402214,0.195918367346939,"rmse","E_2",50,10000
"1679",1,0.142988084326306,0.12734693877551,"rmse","E_2",50,10000
"1680",1,0.162705667276051,0.14530612244898,"rmse","E_2",50,10000
"1681",1,0.133214920071048,0.122448979591837,"rmse","E_2",50,10000
"1682",1,0.178119349005425,0.160816326530612,"rmse","E_2",50,10000
"1683",1,0.171506352087114,0.154285714285714,"rmse","E_2",50,10000
"1684",1,0.116487455197133,0.106122448979592,"rmse","E_2",50,10000
"1685",1,0.207116788321168,0.18530612244898,"rmse","E_2",50,10000
"1686",1,0.195592286501377,0.173877551020408,"rmse","E_2",50,10000
"1687",1,0.142600896860987,0.129795918367347,"rmse","E_2",50,10000
"1688",1,0.222222222222222,0.199183673469388,"rmse","E_2",50,10000
"1689",1,0.182904411764706,0.162448979591837,"rmse","E_2",50,10000
"1690",1,0.234061930783242,0.209795918367347,"rmse","E_2",50,10000
"1691",1,0.20253164556962,0.182857142857143,"rmse","E_2",50,10000
"1692",1,0.278388278388278,0.248163265306122,"rmse","E_2",50,10000
"1693",1,0.154125113327289,0.138775510204082,"rmse","E_2",50,10000
"1694",1,0.187895212285456,0.169795918367347,"rmse","E_2",50,10000
"1695",1,0.114233907524932,0.102857142857143,"rmse","E_2",50,10000
"1696",1,0.225631768953069,0.204081632653061,"rmse","E_2",50,10000
"1697",1,0.211591536338546,0.187755102040816,"rmse","E_2",50,10000
"1698",1,0.152511415525114,0.136326530612245,"rmse","E_2",50,10000
"1699",1,0.153915391539154,0.139591836734694,"rmse","E_2",50,10000
"1700",1,0.209344115004492,0.190204081632653,"rmse","E_2",50,10000
"1701",1,0.244824482448245,0.222040816326531,"cv_min","E_2",50,10000
"1702",1,0.222723174030658,0.201632653061224,"cv_min","E_2",50,10000
"1703",1,0.248633879781421,0.222857142857143,"cv_min","E_2",50,10000
"1704",1,0.307410795974382,0.274285714285714,"cv_min","E_2",50,10000
"1705",1,0.20911528150134,0.191020408163265,"cv_min","E_2",50,10000
"1706",1,0.311131386861314,0.278367346938776,"cv_min","E_2",50,10000
"1707",1,0.256198347107438,0.227755102040816,"cv_min","E_2",50,10000
"1708",1,0.27314390467461,0.243265306122449,"cv_min","E_2",50,10000
"1709",1,0.250455373406193,0.224489795918367,"cv_min","E_2",50,10000
"1710",1,0.249322493224932,0.22530612244898,"cv_min","E_2",50,10000
"1711",1,0.218214607754734,0.197551020408163,"cv_min","E_2",50,10000
"1712",1,0.249094202898551,0.224489795918367,"cv_min","E_2",50,10000
"1713",1,0.212727272727273,0.191020408163265,"cv_min","E_2",50,10000
"1714",1,0.232158988256549,0.209795918367347,"cv_min","E_2",50,10000
"1715",1,0.174887892376682,0.159183673469388,"cv_min","E_2",50,10000
"1716",1,0.194368755676658,0.17469387755102,"cv_min","E_2",50,10000
"1717",1,0.261187214611872,0.233469387755102,"cv_min","E_2",50,10000
"1718",1,0.288725939505041,0.257142857142857,"cv_min","E_2",50,10000
"1719",1,0.165775401069519,0.151836734693878,"cv_min","E_2",50,10000
"1720",1,0.202370100273473,0.181224489795918,"cv_min","E_2",50,10000
"1721",1,0.248401826484018,0.222040816326531,"cv_min","E_2",50,10000
"1722",1,0.254068716094033,0.229387755102041,"cv_min","E_2",50,10000
"1723",1,0.316420664206642,0.28,"cv_min","E_2",50,10000
"1724",1,0.253153153153153,0.229387755102041,"cv_min","E_2",50,10000
"1725",1,0.286496350364964,0.256326530612245,"cv_min","E_2",50,10000
"1726",1,0.263302752293578,0.234285714285714,"cv_min","E_2",50,10000
"1727",1,0.29014598540146,0.259591836734694,"cv_min","E_2",50,10000
"1728",1,0.25830258302583,0.228571428571429,"cv_min","E_2",50,10000
"1729",1,0.200733272227314,0.178775510204082,"cv_min","E_2",50,10000
"1730",1,0.208409506398537,0.186122448979592,"cv_min","E_2",50,10000
"1731",1,0.190941385435169,0.175510204081633,"cv_min","E_2",50,10000
"1732",1,0.235985533453888,0.213061224489796,"cv_min","E_2",50,10000
"1733",1,0.218693284936479,0.196734693877551,"cv_min","E_2",50,10000
"1734",1,0.209677419354839,0.191020408163265,"cv_min","E_2",50,10000
"1735",1,0.25,0.223673469387755,"cv_min","E_2",50,10000
"1736",1,0.24058769513315,0.213877551020408,"cv_min","E_2",50,10000
"1737",1,0.182062780269058,0.165714285714286,"cv_min","E_2",50,10000
"1738",1,0.275956284153005,0.24734693877551,"cv_min","E_2",50,10000
"1739",1,0.230698529411765,0.204897959183673,"cv_min","E_2",50,10000
"1740",1,0.253187613843352,0.226938775510204,"cv_min","E_2",50,10000
"1741",1,0.268535262206148,0.242448979591837,"cv_min","E_2",50,10000
"1742",1,0.278388278388278,0.248163265306122,"cv_min","E_2",50,10000
"1743",1,0.211242067089755,0.190204081632653,"cv_min","E_2",50,10000
"1744",1,0.272809394760614,0.246530612244898,"cv_min","E_2",50,10000
"1745",1,0.184043517679057,0.165714285714286,"cv_min","E_2",50,10000
"1746",1,0.215703971119134,0.195102040816327,"cv_min","E_2",50,10000
"1747",1,0.270469181232751,0.24,"cv_min","E_2",50,10000
"1748",1,0.225570776255708,0.201632653061224,"cv_min","E_2",50,10000
"1749",1,0.179117911791179,0.162448979591837,"cv_min","E_2",50,10000
"1750",1,0.264150943396226,0.24,"cv_min","E_2",50,10000
"1751",0.991228070175439,0,0.000816326530612245,"cv1se","E_2",50,10000
"1752",1,0,0,"cv1se","E_2",50,10000
"1753",0.992125984251969,0,0.000816326530612245,"cv1se","E_2",50,10000
"1754",1,0,0,"cv1se","E_2",50,10000
"1755",0.990566037735849,0,0.000816326530612245,"cv1se","E_2",50,10000
"1756",0.992248062015504,0,0.000816326530612245,"cv1se","E_2",50,10000
"1757",0.992647058823529,0,0.000816326530612245,"cv1se","E_2",50,10000
"1758",1,0,0,"cv1se","E_2",50,10000
"1759",0.992125984251969,0,0.000816326530612245,"cv1se","E_2",50,10000
"1760",1,0,0,"cv1se","E_2",50,10000
"1761",0.991379310344828,0,0.000816326530612245,"cv1se","E_2",50,10000
"1762",1,0,0,"cv1se","E_2",50,10000
"1763",0.992,0,0.000816326530612245,"cv1se","E_2",50,10000
"1764",0.991525423728814,0,0.000816326530612245,"cv1se","E_2",50,10000
"1765",0.990909090909091,0,0.000816326530612245,"cv1se","E_2",50,10000
"1766",1,0,0,"cv1se","E_2",50,10000
"1767",0.992307692307692,0,0.000816326530612245,"cv1se","E_2",50,10000
"1768",1,0,0,"cv1se","E_2",50,10000
"1769",0.980582524271845,0,0.00163265306122449,"cv1se","E_2",50,10000
"1770",1,0,0,"cv1se","E_2",50,10000
"1771",1,0,0,"cv1se","E_2",50,10000
"1772",1,0,0,"cv1se","E_2",50,10000
"1773",1,0,0,"cv1se","E_2",50,10000
"1774",1,0,0,"cv1se","E_2",50,10000
"1775",1,0,0,"cv1se","E_2",50,10000
"1776",1,0,0,"cv1se","E_2",50,10000
"1777",1,0,0,"cv1se","E_2",50,10000
"1778",1,0,0,"cv1se","E_2",50,10000
"1779",1,0,0,"cv1se","E_2",50,10000
"1780",0.99236641221374,0,0.000816326530612245,"cv1se","E_2",50,10000
"1781",0.98989898989899,0,0.000816326530612245,"cv1se","E_2",50,10000
"1782",1,0,0,"cv1se","E_2",50,10000
"1783",0.991869918699187,0,0.000816326530612245,"cv1se","E_2",50,10000
"1784",1,0,0,"cv1se","E_2",50,10000
"1785",1,0,0,"cv1se","E_2",50,10000
"1786",1,0,0,"cv1se","E_2",50,10000
"1787",0.990909090909091,0,0.000816326530612245,"cv1se","E_2",50,10000
"1788",1,0,0,"cv1se","E_2",50,10000
"1789",1,0,0,"cv1se","E_2",50,10000
"1790",1,0,0,"cv1se","E_2",50,10000
"1791",1,0,0,"cv1se","E_2",50,10000
"1792",1,0,0,"cv1se","E_2",50,10000
"1793",0.991803278688525,0,0.000816326530612245,"cv1se","E_2",50,10000
"1794",0.983050847457627,0,0.00163265306122449,"cv1se","E_2",50,10000
"1795",0.991803278688525,0,0.000816326530612245,"cv1se","E_2",50,10000
"1796",1,0,0,"cv1se","E_2",50,10000
"1797",1,0,0,"cv1se","E_2",50,10000
"1798",1,0,0,"cv1se","E_2",50,10000
"1799",0.991228070175439,0,0.000816326530612245,"cv1se","E_2",50,10000
"1800",0.991071428571429,0,0.000816326530612245,"cv1se","E_2",50,10000
"1801",0.818965517241379,0.0586113615870153,0.0702040816326531,"rmse","E_1",50,1000
"1802",0.804878048780488,0.109800362976407,0.118367346938776,"rmse","E_1",50,1000
"1803",0.818965517241379,0.073038773669973,0.083265306122449,"rmse","E_1",50,1000
"1804",0.598214285714286,0.0305480682839173,0.0644897959183673,"rmse","E_1",50,1000
"1805",0.801587301587302,0.0682438580527752,0.0816326530612245,"rmse","E_1",50,1000
"1806",0.858267716535433,0.0683060109289618,0.0759183673469388,"rmse","E_1",50,1000
"1807",0.738805970149254,0.078826764436297,0.0987755102040816,"rmse","E_1",50,1000
"1808",0.792792792792793,0.0628366247755835,0.0759183673469388,"rmse","E_1",50,1000
"1809",0.76027397260274,0.06209453197405,0.083265306122449,"rmse","E_1",50,1000
"1810",0.767857142857143,0.0646900269541779,0.08,"rmse","E_1",50,1000
"1811",0.793388429752066,0.0760869565217391,0.0889795918367347,"rmse","E_1",50,1000
"1812",0.813186813186813,0.0467372134038801,0.0571428571428571,"rmse","E_1",50,1000
"1813",0.869565217391304,0.0855855855855856,0.0897959183673469,"rmse","E_1",50,1000
"1814",0.842105263157895,0.0675067506750675,0.0759183673469388,"rmse","E_1",50,1000
"1815",0.885964912280702,0.134113411341134,0.132244897959184,"rmse","E_1",50,1000
"1816",0.780701754385965,0.0594059405940594,0.0742857142857143,"rmse","E_1",50,1000
"1817",0.675213675213675,0.0505415162454874,0.076734693877551,"rmse","E_1",50,1000
"1818",0.877049180327869,0.0806890299184043,0.0848979591836735,"rmse","E_1",50,1000
"1819",0.824427480916031,0.0758683729433272,0.086530612244898,"rmse","E_1",50,1000
"1820",0.702970297029703,0.050711743772242,0.0710204081632653,"rmse","E_1",50,1000
"1821",0.776785714285714,0.041329739442947,0.0579591836734694,"rmse","E_1",50,1000
"1822",0.829457364341085,0.0766423357664234,0.086530612244898,"rmse","E_1",50,1000
"1823",0.7,0.0374429223744292,0.0653061224489796,"rmse","E_1",50,1000
"1824",0.783783783783784,0.0574506283662478,0.0718367346938776,"rmse","E_1",50,1000
"1825",0.823529411764706,0.0789715335169881,0.0897959183673469,"rmse","E_1",50,1000
"1826",0.880597014925373,0.0834097158570119,0.0873469387755102,"rmse","E_1",50,1000
"1827",0.870229007633588,0.10146252285192,0.104489795918367,"rmse","E_1",50,1000
"1828",0.876923076923077,0.11689497716895,0.117551020408163,"rmse","E_1",50,1000
"1829",0.808,0.07,0.0824489795918367,"rmse","E_1",50,1000
"1830",0.805309734513274,0.0440647482014388,0.0579591836734694,"rmse","E_1",50,1000
"1831",0.759259259259259,0.0501342882721576,0.0669387755102041,"rmse","E_1",50,1000
"1832",0.796747967479675,0.058076225045372,0.0726530612244898,"rmse","E_1",50,1000
"1833",0.845454545454545,0.0556053811659193,0.0644897959183673,"rmse","E_1",50,1000
"1834",0.73728813559322,0.0867208672086721,0.103673469387755,"rmse","E_1",50,1000
"1835",0.80327868852459,0.0797824116047144,0.0914285714285714,"rmse","E_1",50,1000
"1836",0.803571428571429,0.0745732255166217,0.0857142857142857,"rmse","E_1",50,1000
"1837",0.822695035460993,0.0848708487084871,0.0955102040816326,"rmse","E_1",50,1000
"1838",0.736842105263158,0.043040293040293,0.0669387755102041,"rmse","E_1",50,1000
"1839",0.75,0.0506666666666667,0.0669387755102041,"rmse","E_1",50,1000
"1840",0.733812949640288,0.0589318600368324,0.0824489795918367,"rmse","E_1",50,1000
"1841",0.788135593220339,0.038843721770551,0.0555102040816327,"rmse","E_1",50,1000
"1842",0.822033898305085,0.0605239385727191,0.0718367346938776,"rmse","E_1",50,1000
"1843",0.818181818181818,0.0649588289112534,0.0775510204081633,"rmse","E_1",50,1000
"1844",0.873239436619718,0.0775623268698061,0.083265306122449,"rmse","E_1",50,1000
"1845",0.795081967213115,0.0589301903898459,0.073469387755102,"rmse","E_1",50,1000
"1846",0.68,0.0409090909090909,0.0693877551020408,"rmse","E_1",50,1000
"1847",0.851239669421488,0.0534420289855072,0.0628571428571429,"rmse","E_1",50,1000
"1848",0.747572815533981,0.0516934046345811,0.0685714285714286,"rmse","E_1",50,1000
"1849",0.762295081967213,0.0516772438803264,0.0702040816326531,"rmse","E_1",50,1000
"1850",0.798611111111111,0.061054579093432,0.0775510204081633,"rmse","E_1",50,1000
"1851",0.939655172413793,0.192966636609558,0.180408163265306,"cv_min","E_1",50,1000
"1852",0.853658536585366,0.1497277676951,0.149387755102041,"cv_min","E_1",50,1000
"1853",0.887931034482759,0.143372407574391,0.140408163265306,"cv_min","E_1",50,1000
"1854",0.785714285714286,0.0844564240790656,0.0963265306122449,"cv_min","E_1",50,1000
"1855",0.896825396825397,0.152866242038217,0.147755102040816,"cv_min","E_1",50,1000
